
Task 4,673ccd3c77dabb00448e643c,task4-img_2292_jpg.jpg,673cc9e68c6d2b004821fa59,163.84615384615387,233.53846153846155,31.384615384615387,27.692307692307693,cow,,admin,1732038130865,true,
Task 4,673ccd3c77dabb00448e643c,task4-img_2207_jpg.jpg,673cc9e68c6d2b004821fa62,87.23076923076924,24,32.30769230769231,50.769230769230774,cow,,admin,1732038203484,true,
Task 4,673ccd3c77dabb00448e643c,task4-img_2207_jpg.jpg,673cc9e68c6d2b004821fa62,150,90.46153846153847,33.23076923076923,45.23076923076923,cow,,admin,1732038203484,true,
Task 4,673ccd3c77dabb00448e643c,task4-58afe2d1-1e6c-4a95-b94e-95682a9072f6_jpg.jpg,673cc9e78c6d2b004821fa67,266.33846153846156,295.3846153846154,45.292307692307695,78.76923076923077,cow,,admin,1732038306356,true,
Task 4,673ccd3c77dabb00448e643c,task4-58afe2d1-1e6c-4a95-b94e-95682a9072f6_jpg.jpg,673cc9e78c6d2b004821fa67,400.24615384615385,431.26153846153846,63.01538461538462,47.261538461538464,cow,,admin,1732038306356,true,
Task 4,673ccd3c77dabb00448e643c,task4-58afe2d1-1e6c-4a95-b94e-95682a9072f6_jpg.jpg,673cc9e78c6d2b004821fa67,480,128.98461538461538,44.30769230769231,53.16923076923077,cow,,admin,1732038306356,true,
Task 4,673ccd3c77dabb00448e643c,task4-47d51757-4ad3-4d58-9bb1-8e9bd2e8c815_jpg.jpg,673cc9e78c6d2b004821fa6a,362.83076923076925,253.04615384615386,47.261538461538464,65.96923076923078,cow,,admin,1732038321618,true,
Task 4,673ccd3c77dabb00448e643c,task4-47d51757-4ad3-4d58-9bb1-8e9bd2e8c815_jpg.jpg,673cc9e78c6d2b004821fa6a,220.06153846153848,325.90769230769234,39.38461538461539,54.15384615384616,cow,,admin,1732038321618,true,
Task 4,673ccd3c77dabb00448e643c,task4-47d51757-4ad3-4d58-9bb1-8e9bd2e8c815_jpg.jpg,673cc9e78c6d2b004821fa6a,133.41538461538462,298.33846153846156,39.38461538461539,54.15384615384616,cow,,admin,1732038321618,true,
Task 4,673ccd3c77dabb00448e643c,task4-47d51757-4ad3-4d58-9bb1-8e9bd2e8c815_jpg.jpg,673cc9e78c6d2b004821fa6a,192.4923076923077,501.1692307692308,29.53846153846154,76.80000000000001,cow,,admin,1732038321618,true,
Task 4,673ccd3c77dabb00448e643c,task4-47d51757-4ad3-4d58-9bb1-8e9bd2e8c815_jpg.jpg,673cc9e78c6d2b004821fa6a,28.06153846153846,363.32307692307694,41.353846153846156,64.98461538461538,cow,,admin,1732038321618,true,
Task 4,673ccd3c77dabb00448e643c,task4-b96140ba-1c13-4ca4-9e8e-4157eb42d9b2_jpg.jpg,673cc9e78c6d2b004821fa6e,332.3076923076923,295.3846153846154,36.43076923076923,57.10769230769231,cow,,admin,1732038325808,true,
Task 4,673ccd3c77dabb00448e643c,task4-8046ab98-1e9b-4925-897e-571dbffcf9ca_jpg.jpg,673cc9e78c6d2b004821fa6f,378.5846153846154,358.40000000000003,40.36923076923077,61.04615384615385,cow,,admin,1732038329838,true,
Task 4,673ccd3c77dabb00448e643c,task4-cbf4539d-36df-4a73-861c-aee1ee01176e_jpg.jpg,673cc9e78c6d2b004821fa72,315.5692307692308,190.03076923076924,47.261538461538464,34.46153846153847,cow,,admin,1732038334846,true,
Task 4,673ccd3c77dabb00448e643c,task4-img_450_jpg.jpg,673cc9e78c6d2b004821fa78,234.92307692307693,238.15384615384616,30.461538461538463,29.53846153846154,cow,,admin,1732038357244,true,
Task 4,673ccd3c77dabb00448e643c,task4-img_450_jpg.jpg,673cc9e78c6d2b004821fa78,246,399.69230769230774,33.23076923076923,26.76923076923077,cow,,admin,1732038357244,true,
Task 4,673ccd3c77dabb00448e643c,task4-img_450_jpg.jpg,673cc9e78c6d2b004821fa78,208.15384615384616,484.61538461538464,33.23076923076923,28.615384615384617,cow,,admin,1732038357244,true,
